"region","long","lat","group","order","subregion","temp"
"louisiana",-91.2893676757812,29.4729499816895,17,4765,NA,66.4
"louisiana",-91.2893676757812,29.5015983581543,17,4766,NA,66.4
"louisiana",-91.3237380981445,29.5015983581543,17,4767,NA,66.4
"louisiana",-91.3466644287109,29.5073261260986,17,4768,NA,66.4
"louisiana",-91.3810424804688,29.5302448272705,17,4769,NA,66.4
"louisiana",-91.3982238769531,29.5302448272705,17,4770,NA,66.4
"louisiana",-91.421142578125,29.5359745025635,17,4771,NA,66.4
"louisiana",-91.4383392333984,29.5474319458008,17,4772,NA,66.4
"louisiana",-91.4440612792969,29.5646209716797,17,4773,NA,66.4
"louisiana",-91.4612503051758,29.5646209716797,17,4774,NA,66.4
"louisiana",-91.5357360839844,29.5359745025635,17,4775,NA,66.4
"louisiana",-91.5529251098633,29.5474319458008,17,4776,NA,66.4
"louisiana",-91.5471954345703,29.5588932037354,17,4777,NA,66.4
"louisiana",-91.5357360839844,29.5818119049072,17,4778,NA,66.4
"louisiana",-91.5357360839844,29.6047306060791,17,4779,NA,66.4
"louisiana",-91.5586547851562,29.6391067504883,17,4780,NA,66.4
"louisiana",-91.5701141357422,29.6505641937256,17,4781,NA,66.4
"louisiana",-91.6044921875,29.6505641937256,17,4782,NA,66.4
"louisiana",-91.6331405639648,29.6448383331299,17,4783,NA,66.4
"louisiana",-91.6503295898438,29.6448383331299,17,4784,NA,66.4
"louisiana",-91.6617889404297,29.6505641937256,17,4785,NA,66.4
"louisiana",-91.6503295898438,29.6792144775391,17,4786,NA,66.4
"louisiana",-91.6388702392578,29.7021331787109,17,4787,NA,66.4
"louisiana",-91.6388702392578,29.7193202972412,17,4788,NA,66.4
"louisiana",-91.6331405639648,29.7365093231201,17,4789,NA,66.4
"louisiana",-91.6159515380859,29.7536964416504,17,4790,NA,66.4
"louisiana",-91.598762512207,29.759428024292,17,4791,NA,66.4
"louisiana",-91.598762512207,29.765157699585,17,4792,NA,66.4
"louisiana",-91.6159515380859,29.7766151428223,17,4793,NA,66.4
"louisiana",-91.6503295898438,29.7766151428223,17,4794,NA,66.4
"louisiana",-91.7133560180664,29.765157699585,17,4795,NA,66.4
"louisiana",-91.7649230957031,29.765157699585,17,4796,NA,66.4
"louisiana",-91.8222122192383,29.7536964416504,17,4797,NA,66.4
"louisiana",-91.8565902709961,29.7422389984131,17,4798,NA,66.4
"louisiana",-91.873779296875,29.7422389984131,17,4799,NA,66.4
"louisiana",-91.8795166015625,29.7536964416504,17,4800,NA,66.4
"louisiana",-91.8795166015625,29.765157699585,17,4801,NA,66.4
"louisiana",-91.8795166015625,29.7995338439941,17,4802,NA,66.4
"louisiana",-91.8508605957031,29.816722869873,17,4803,NA,66.4
"louisiana",-91.8508605957031,29.833911895752,17,4804,NA,66.4
"louisiana",-91.8565902709961,29.8511028289795,17,4805,NA,66.4
"louisiana",-91.8795166015625,29.8511028289795,17,4806,NA,66.4
"louisiana",-91.9024276733398,29.8453712463379,17,4807,NA,66.4
"louisiana",-91.9368057250977,29.8396415710449,17,4808,NA,66.4
"louisiana",-91.9654541015625,29.8511028289795,17,4809,NA,66.4
"louisiana",-91.9826431274414,29.8511028289795,17,4810,NA,66.4
"louisiana",-91.9941024780273,29.8396415710449,17,4811,NA,66.4
"louisiana",-91.9941024780273,29.816722869873,17,4812,NA,66.4
"louisiana",-92.0170211791992,29.7995338439941,17,4813,NA,66.4
"louisiana",-92.1029663085938,29.765157699585,17,4814,NA,66.4
"louisiana",-92.1373443603516,29.7422389984131,17,4815,NA,66.4
"louisiana",-92.1488037109375,29.7479705810547,17,4816,NA,66.4
"louisiana",-92.14306640625,29.765157699585,17,4817,NA,66.4
"louisiana",-92.1488037109375,29.7766151428223,17,4818,NA,66.4
"louisiana",-92.2003707885742,29.765157699585,17,4819,NA,66.4
"louisiana",-92.2118301391602,29.7536964416504,17,4820,NA,66.4
"louisiana",-92.1946411132812,29.7250518798828,17,4821,NA,66.4
"louisiana",-92.1717224121094,29.7078590393066,17,4822,NA,66.4
"louisiana",-92.1373443603516,29.7078590393066,17,4823,NA,66.4
"louisiana",-92.1258850097656,29.7078590393066,17,4824,NA,66.4
"louisiana",-92.1316146850586,29.6964015960693,17,4825,NA,66.4
"louisiana",-92.1316146850586,29.6734828948975,17,4826,NA,66.4
"louisiana",-92.1258850097656,29.6505641937256,17,4827,NA,66.4
"louisiana",-92.0972290039062,29.6448383331299,17,4828,NA,66.4
"louisiana",-92.0685882568359,29.6448383331299,17,4829,NA,66.4
"louisiana",-92.0456695556641,29.6391067504883,17,4830,NA,66.4
"louisiana",-92.0456695556641,29.6333770751953,17,4831,NA,66.4
"louisiana",-92.0685882568359,29.621919631958,17,4832,NA,66.4
"louisiana",-92.0743179321289,29.6047306060791,17,4833,NA,66.4
"louisiana",-92.2118301391602,29.5932693481445,17,4834,NA,66.4
"louisiana",-92.246208190918,29.5818119049072,17,4835,NA,66.4
"louisiana",-92.2920455932617,29.5588932037354,17,4836,NA,66.4
"louisiana",-92.3321533203125,29.5646209716797,17,4837,NA,66.4
"louisiana",-92.3837203979492,29.5703506469727,17,4838,NA,66.4
"louisiana",-92.4753875732422,29.5818119049072,17,4839,NA,66.4
"louisiana",-92.6128997802734,29.5932693481445,17,4840,NA,66.4
"louisiana",-92.6644668579102,29.6104583740234,17,4841,NA,66.4
"louisiana",-92.8019714355469,29.6620254516602,17,4842,NA,66.4
"louisiana",-92.9051055908203,29.7021331787109,17,4843,NA,66.4
"louisiana",-92.9795913696289,29.7479705810547,17,4844,NA,66.4
"louisiana",-93.0254287719727,29.759428024292,17,4845,NA,66.4
"louisiana",-93.0712661743164,29.765157699585,17,4846,NA,66.4
"louisiana",-93.0941772460938,29.7880764007568,17,4847,NA,66.4
"louisiana",-93.1113739013672,29.7938041687012,17,4848,NA,66.4
"louisiana",-93.151481628418,29.8052654266357,17,4849,NA,66.4
"louisiana",-93.2030487060547,29.8109931945801,17,4850,NA,66.4
"louisiana",-93.2431564331055,29.8052654266357,17,4851,NA,66.4
"louisiana",-93.3004455566406,29.7995338439941,17,4852,NA,66.4
"louisiana",-93.3462829589844,29.8109931945801,17,4853,NA,66.4
"louisiana",-93.3692016601562,29.7995338439941,17,4854,NA,66.4
"louisiana",-93.4952545166016,29.7995338439941,17,4855,NA,66.4
"louisiana",-93.5640106201172,29.7938041687012,17,4856,NA,66.4
"louisiana",-93.6098480224609,29.7938041687012,17,4857,NA,66.4
"louisiana",-93.6614074707031,29.7880764007568,17,4858,NA,66.4
"louisiana",-93.7072448730469,29.7766151428223,17,4859,NA,66.4
"louisiana",-93.7588119506836,29.765157699585,17,4860,NA,66.4
"louisiana",-93.8046493530273,29.7479705810547,17,4861,NA,66.4
"louisiana",-93.8447570800781,29.7365093231201,17,4862,NA,66.4
"louisiana",-93.8848648071289,29.7766151428223,17,4863,NA,66.4
"louisiana",-93.9077835083008,29.7766151428223,17,4864,NA,66.4
"louisiana",-93.9307022094727,29.7995338439941,17,4865,NA,66.4
"louisiana",-93.9307022094727,29.822452545166,17,4866,NA,66.4
"louisiana",-93.9077835083008,29.8511028289795,17,4867,NA,66.4
"louisiana",-93.861946105957,29.8797492980957,17,4868,NA,66.4
"louisiana",-93.8332977294922,29.9255867004395,17,4869,NA,66.4
"louisiana",-93.8046493530273,29.9599628448486,17,4870,NA,66.4
"louisiana",-93.7989196777344,29.9771499633789,17,4871,NA,66.4
"louisiana",-93.7645416259766,30.0172576904297,17,4872,NA,66.4
"louisiana",-93.7416305541992,30.0401763916016,17,4873,NA,66.4
"louisiana",-93.7129745483398,30.0688247680664,17,4874,NA,66.4
"louisiana",-93.7244338989258,30.0917434692383,17,4875,NA,66.4
"louisiana",-93.7015228271484,30.137580871582,17,4876,NA,66.4
"louisiana",-93.684326171875,30.2006072998047,17,4877,NA,66.4
"louisiana",-93.6900634765625,30.2235221862793,17,4878,NA,66.4
"louisiana",-93.678596496582,30.2464408874512,17,4879,NA,66.4
"louisiana",-93.7129745483398,30.2808208465576,17,4880,NA,66.4
"louisiana",-93.7473526000977,30.3209266662598,17,4881,NA,66.4
"louisiana",-93.7588119506836,30.3323860168457,17,4882,NA,66.4
"louisiana",-93.7530822753906,30.4011421203613,17,4883,NA,66.4
"louisiana",-93.7301635742188,30.4183292388916,17,4884,NA,66.4
"louisiana",-93.7301635742188,30.4412479400635,17,4885,NA,66.4
"louisiana",-93.7187042236328,30.4584369659424,17,4886,NA,66.4
"louisiana",-93.7301635742188,30.5042743682861,17,4887,NA,66.4
"louisiana",-93.7416305541992,30.5443801879883,17,4888,NA,66.4
"louisiana",-93.7301635742188,30.5844879150391,17,4889,NA,66.4
"louisiana",-93.7187042236328,30.6016750335693,17,4890,NA,66.4
"louisiana",-93.7015228271484,30.6131362915039,17,4891,NA,66.4
"louisiana",-93.7015228271484,30.6303253173828,17,4892,NA,66.4
"louisiana",-93.7015228271484,30.6532440185547,17,4893,NA,66.4
"louisiana",-93.6671371459961,30.6876201629639,17,4894,NA,66.4
"louisiana",-93.6499557495117,30.727725982666,17,4895,NA,66.4
"louisiana",-93.598388671875,30.8079414367676,17,4896,NA,66.4
"louisiana",-93.5811920166016,30.8365898132324,17,4897,NA,66.4
"louisiana",-93.5754699707031,30.8537788391113,17,4898,NA,66.4
"louisiana",-93.5640106201172,30.8824234008789,17,4899,NA,66.4
"louisiana",-93.5754699707031,30.8996162414551,17,4900,NA,66.4
"louisiana",-93.5640106201172,30.9168033599854,17,4901,NA,66.4
"louisiana",-93.5468139648438,30.9339923858643,17,4902,NA,66.4
"louisiana",-93.5468139648438,30.9511795043945,17,4903,NA,66.4
"louisiana",-93.5582809448242,30.9683685302734,17,4904,NA,66.4
"louisiana",-93.5697402954102,30.979829788208,17,4905,NA,66.4
"louisiana",-93.5811920166016,30.9970169067383,17,4906,NA,66.4
"louisiana",-93.5640106201172,31.0142059326172,17,4907,NA,66.4
"louisiana",-93.5468139648438,31.0256633758545,17,4908,NA,66.4
"louisiana",-93.5353622436523,31.0485820770264,17,4909,NA,66.4
"louisiana",-93.5468139648438,31.0657730102539,17,4910,NA,66.4
"louisiana",-93.5640106201172,31.1058807373047,17,4911,NA,66.4
"louisiana",-93.5525512695312,31.1459865570068,17,4912,NA,66.4
"louisiana",-93.5468139648438,31.2032814025879,17,4913,NA,66.4
"louisiana",-93.5754699707031,31.1975517272949,17,4914,NA,66.4
"louisiana",-93.6098480224609,31.2204704284668,17,4915,NA,66.4
"louisiana",-93.6098480224609,31.2433891296387,17,4916,NA,66.4
"louisiana",-93.6270294189453,31.2663078308105,17,4917,NA,66.4
"louisiana",-93.6499557495117,31.2892265319824,17,4918,NA,66.4
"louisiana",-93.678596496582,31.3006839752197,17,4919,NA,66.4
"louisiana",-93.6957931518555,31.3121452331543,17,4920,NA,66.4
"louisiana",-93.7015228271484,31.3236026763916,17,4921,NA,66.4
"louisiana",-93.684326171875,31.3407917022705,17,4922,NA,66.4
"louisiana",-93.6671371459961,31.3694400787354,17,4923,NA,66.4
"louisiana",-93.6614074707031,31.3808975219727,17,4924,NA,66.4
"louisiana",-93.7015228271484,31.4210052490234,17,4925,NA,66.4
"louisiana",-93.7187042236328,31.4611110687256,17,4926,NA,66.4
"louisiana",-93.7530822753906,31.4783000946045,17,4927,NA,66.4
"louisiana",-93.7416305541992,31.5069484710693,17,4928,NA,66.4
"louisiana",-93.7301635742188,31.5184097290039,17,4929,NA,66.4
"louisiana",-93.7473526000977,31.5298671722412,17,4930,NA,66.4
"louisiana",-93.7760009765625,31.5298671722412,17,4931,NA,66.4
"louisiana",-93.7989196777344,31.5413246154785,17,4932,NA,66.4
"louisiana",-93.8218383789062,31.5814323425293,17,4933,NA,66.4
"louisiana",-93.8447570800781,31.5986232757568,17,4934,NA,66.4
"louisiana",-93.8390274047852,31.6158123016357,17,4935,NA,66.4
"louisiana",-93.8275680541992,31.627269744873,17,4936,NA,66.4
"louisiana",-93.8218383789062,31.6387310028076,17,4937,NA,66.4
"louisiana",-93.8390274047852,31.6501884460449,17,4938,NA,66.4
"louisiana",-93.8390274047852,31.6731071472168,17,4939,NA,66.4
"louisiana",-93.8275680541992,31.6845645904541,17,4940,NA,66.4
"louisiana",-93.8103790283203,31.6960258483887,17,4941,NA,66.4
"louisiana",-93.7989196777344,31.7132129669189,17,4942,NA,66.4
"louisiana",-93.8161087036133,31.7304019927979,17,4943,NA,66.4
"louisiana",-93.8332977294922,31.7590503692627,17,4944,NA,66.4
"louisiana",-93.8332977294922,31.7876968383789,17,4945,NA,66.4
"louisiana",-93.8447570800781,31.8048877716064,17,4946,NA,66.4
"louisiana",-93.873405456543,31.8278045654297,17,4947,NA,66.4
"louisiana",-93.873405456543,31.8564529418945,17,4948,NA,66.4
"louisiana",-93.9077835083008,31.8908290863037,17,4949,NA,66.4
"louisiana",-93.9593505859375,31.9366664886475,17,4950,NA,66.4
"louisiana",-94.0109176635742,31.9882354736328,17,4951,NA,66.4
"louisiana",-94.056755065918,32.0168800354004,17,4952,NA,66.4
"louisiana",-94.051025390625,32.2116889953613,17,4953,NA,66.4
"louisiana",-94.051025390625,32.4064903259277,17,4954,NA,66.4
"louisiana",-94.051025390625,32.7101631164551,17,4955,NA,66.4
"louisiana",-94.051025390625,32.8992347717285,17,4956,NA,66.4
"louisiana",-94.051025390625,33.0367469787598,17,4957,NA,66.4
"maine",-70.7373657226562,43.08642578125,18,4959,NA,41
"maine",-70.7717514038086,43.1036148071289,18,4960,NA,41
"maine",-70.8003921508789,43.1208038330078,18,4961,NA,41
"maine",-70.8118591308594,43.1322631835938,18,4962,NA,41
"maine",-70.8233108520508,43.1609115600586,18,4963,NA,41
"maine",-70.8175811767578,43.2010192871094,18,4964,NA,41
"maine",-70.8175811767578,43.2411231994629,18,4965,NA,41
"maine",-70.8290405273438,43.2525825500488,18,4966,NA,41
"maine",-70.8576965332031,43.2755012512207,18,4967,NA,41
"maine",-70.9321746826172,43.3385276794434,18,4968,NA,41
"maine",-70.966552734375,43.3900947570801,18,4969,NA,41
"maine",-70.972282409668,43.4302024841309,18,4970,NA,41
"maine",-70.966552734375,43.4874954223633,18,4971,NA,41
"maine",-70.960823059082,43.5104141235352,18,4972,NA,41
"maine",-70.960823059082,43.5619812011719,18,4973,NA,41
"maine",-70.972282409668,43.5906295776367,18,4974,NA,41
"maine",-70.972282409668,43.7911643981934,18,4975,NA,41
"maine",-71.0181198120117,44.2953681945801,18,4976,NA,41
"maine",-71.0754165649414,45.3152313232422,18,4977,NA,41
"maine",-71.0410385131836,45.3209609985352,18,4978,NA,41
"maine",-71.0123901367188,45.349609375,18,4979,NA,41
"maine",-70.972282409668,45.355339050293,18,4980,NA,41
"maine",-70.9379043579102,45.349609375,18,4981,NA,41
"maine",-70.9207153320312,45.3209609985352,18,4982,NA,41
"maine",-70.9035263061523,45.2693939208984,18,4983,NA,41
"maine",-70.8748779296875,45.2579383850098,18,4984,NA,41
"maine",-70.8404998779297,45.2636680603027,18,4985,NA,41
"maine",-70.8290405273438,45.2751235961914,18,4986,NA,41
"maine",-70.8233108520508,45.3324203491211,18,4987,NA,41
"maine",-70.8175811767578,45.4011764526367,18,4988,NA,41
"maine",-70.8118591308594,45.4183654785156,18,4989,NA,41
"maine",-70.7946624755859,45.4298248291016,18,4990,NA,41
"maine",-70.7602920532227,45.4183654785156,18,4991,NA,41
"maine",-70.6628799438477,45.3954467773438,18,4992,NA,41
"maine",-70.6399688720703,45.4011764526367,18,4993,NA,41
"maine",-70.6285095214844,45.4126319885254,18,4994,NA,41
"maine",-70.6399688720703,45.4183654785156,18,4995,NA,41
"maine",-70.6972579956055,45.475658416748,18,4996,NA,41
"maine",-70.7201843261719,45.5214958190918,18,4997,NA,41
"maine",-70.7144546508789,45.5444145202637,18,4998,NA,41
"maine",-70.691535949707,45.5673332214355,18,4999,NA,41
"maine",-70.5884017944336,45.6590042114258,18,5000,NA,41
"maine",-70.5597534179688,45.6647338867188,18,5001,NA,41
"maine",-70.5425643920898,45.676197052002,18,5002,NA,41
"maine",-70.4967269897461,45.6819229125977,18,5003,NA,41
"maine",-70.4738082885742,45.7048416137695,18,5004,NA,41
"maine",-70.4337005615234,45.7220306396484,18,5005,NA,41
"maine",-70.3993301391602,45.7449493408203,18,5006,NA,41
"maine",-70.3935928344727,45.7621383666992,18,5007,NA,41
"maine",-70.4107818603516,45.7850570678711,18,5008,NA,41
"maine",-70.3993301391602,45.8137054443359,18,5009,NA,41
"maine",-70.3878631591797,45.8423538208008,18,5010,NA,41
"maine",-70.3592224121094,45.8595428466797,18,5011,NA,41
"maine",-70.3076553344727,45.8710021972656,18,5012,NA,41
"maine",-70.2790069580078,45.8939208984375,18,5013,NA,41
"maine",-70.2618179321289,45.9512138366699,18,5014,NA,41
"maine",-70.2675476074219,45.9626770019531,18,5015,NA,41
"maine",-70.3019180297852,45.9798622131348,18,5016,NA,41
"maine",-70.3076553344727,46.0371589660645,18,5017,NA,41
"maine",-70.2732772827148,46.071533203125,18,5018,NA,41
"maine",-70.2446212768555,46.1517486572266,18,5019,NA,41
"maine",-70.2560806274414,46.1632080078125,18,5020,NA,41
"maine",-70.2961883544922,46.2033157348633,18,5021,NA,41
"maine",-70.2675476074219,46.2548828125,18,5022,NA,41
"maine",-70.238899230957,46.2835311889648,18,5023,NA,41
"maine",-70.2159805297852,46.3179054260254,18,5024,NA,41
"maine",-70.2045135498047,46.3408241271973,18,5025,NA,41
"maine",-70.1873321533203,46.3522872924805,18,5026,NA,41
"maine",-70.1414947509766,46.3752059936523,18,5027,NA,41
"maine",-70.0956573486328,46.3981246948242,18,5028,NA,41
"maine",-70.0727386474609,46.4267692565918,18,5029,NA,41
"maine",-70.0498199462891,46.4726066589355,18,5030,NA,41
"maine",-70.0383605957031,46.5413627624512,18,5031,NA,41
"maine",-70.0326309204102,46.5642776489258,18,5032,NA,41
"maine",-70.0269012451172,46.6158447265625,18,5033,NA,41
"maine",-69.9925308227539,46.713249206543,18,5034,NA,41
"maine",-69.7003173828125,47.0111885070801,18,5035,NA,41
"maine",-69.4654006958008,47.2460975646973,18,5036,NA,41
"maine",-69.2705993652344,47.4351768493652,18,5037,NA,41
"maine",-69.2419509887695,47.4580955505371,18,5038,NA,41
"maine",-69.2132949829102,47.4695510864258,18,5039,NA,41
"maine",-69.1789245605469,47.4695510864258,18,5040,NA,41
"maine",-69.1445465087891,47.4580955505371,18,5041,NA,41
"maine",-69.0815200805664,47.4466361999512,18,5042,NA,41
"maine",-69.0528717041016,47.4466361999512,18,5043,NA,41
"maine",-69.0471496582031,47.429443359375,18,5044,NA,41
"maine",-69.0643310546875,47.3320426940918,18,5045,NA,41
"maine",-69.0528717041016,47.2632865905762,18,5046,NA,41
"maine",-69.0070343017578,47.2346420288086,18,5047,NA,41
"maine",-68.9210968017578,47.2002639770508,18,5048,NA,41
"maine",-68.8695297241211,47.2059936523438,18,5049,NA,41
"maine",-68.7663955688477,47.2460975646973,18,5050,NA,41
"maine",-68.6804504394531,47.2632865905762,18,5051,NA,41
"maine",-68.6288833618164,47.2632865905762,18,5052,NA,41
"maine",-68.5773162841797,47.2976684570312,18,5053,NA,41
"maine",-68.525749206543,47.3091239929199,18,5054,NA,41
"maine",-68.4111633300781,47.2976684570312,18,5055,NA,41
"maine",-68.3939666748047,47.3033981323242,18,5056,NA,41
"maine",-68.3882446289062,47.3549613952637,18,5057,NA,41
"maine",-68.3767852783203,47.3606910705566,18,5058,NA,41
"maine",-68.2736511230469,47.3721504211426,18,5059,NA,41
"maine",-68.1991653442383,47.3606910705566,18,5060,NA,41
"maine",-68.1590576171875,47.3377723693848,18,5061,NA,41
"maine",-67.9986343383789,47.2346420288086,18,5062,NA,41
"maine",-67.9413299560547,47.1945343017578,18,5063,NA,41
"maine",-67.8954925537109,47.1372375488281,18,5064,NA,41
"maine",-67.8725814819336,47.1200485229492,18,5065,NA,41
"maine",-67.8267440795898,47.0914001464844,18,5066,NA,41
"maine",-67.792366027832,47.0627517700195,18,5067,NA,41
"maine",-67.7751770019531,47.0111885070801,18,5068,NA,41
"maine",-67.7694473266602,46.6559524536133,18,5069,NA,41
"maine",-67.7751770019531,46.1803970336914,18,5070,NA,41
"maine",-67.7637176513672,45.9626770019531,18,5071,NA,41
"maine",-67.7637176513672,45.934024810791,18,5072,NA,41
"maine",-67.7751770019531,45.9053764343262,18,5073,NA,41
"maine",-67.792366027832,45.8767318725586,18,5074,NA,41
"maine",-67.792366027832,45.8538131713867,18,5075,NA,41
"maine",-67.7694473266602,45.8366241455078,18,5076,NA,41
"maine",-67.7637176513672,45.8251647949219,18,5077,NA,41
"maine",-67.792366027832,45.80224609375,18,5078,NA,41
"maine",-67.8095550537109,45.7392234802246,18,5079,NA,41
"maine",-67.803825378418,45.7048416137695,18,5080,NA,41
"maine",-67.7809066772461,45.6819229125977,18,5081,NA,41
"maine",-67.7579879760742,45.676197052002,18,5082,NA,41
"maine",-67.7293472290039,45.676197052002,18,5083,NA,41
"maine",-67.6949615478516,45.6876525878906,18,5084,NA,41
"maine",-67.6720428466797,45.6475486755371,18,5085,NA,41
"maine",-67.6491241455078,45.6303596496582,18,5086,NA,41
"maine",-67.5746383666992,45.6074409484863,18,5087,NA,41
"maine",-67.523078918457,45.5902519226074,18,5088,NA,41
"maine",-67.4600524902344,45.6074409484863,18,5089,NA,41
"maine",-67.4371337890625,45.6017112731934,18,5090,NA,41
"maine",-67.4199447631836,45.5787925720215,18,5091,NA,41
"maine",-67.4142150878906,45.5214958190918,18,5092,NA,41
"maine",-67.4314041137695,45.4985771179199,18,5093,NA,41
"maine",-67.4772415161133,45.4928512573242,18,5094,NA,41
"maine",-67.4829711914062,45.475658416748,18,5095,NA,41
"maine",-67.4829711914062,45.4642028808594,18,5096,NA,41
"maine",-67.4543228149414,45.4069061279297,18,5097,NA,41
"maine",-67.4256744384766,45.3839874267578,18,5098,NA,41
"maine",-67.4199447631836,45.3610687255859,18,5099,NA,41
"maine",-67.4485931396484,45.2865867614746,18,5100,NA,41
"maine",-67.4600524902344,45.2751235961914,18,5101,NA,41
"maine",-67.4314041137695,45.2407493591309,18,5102,NA,41
"maine",-67.3798370361328,45.1662635803223,18,5103,NA,41
"maine",-67.345458984375,45.1490745544434,18,5104,NA,41
"maine",-67.3110809326172,45.1605339050293,18,5105,NA,41
"maine",-67.2595138549805,45.2006416320801,18,5106,NA,41
"maine",-67.2423248291016,45.1891822814941,18,5107,NA,41
"maine",-67.2079467773438,45.1777229309082,18,5108,NA,41
"maine",-67.1735687255859,45.1719932556152,18,5109,NA,41
"maine",-67.1162719726562,45.1261558532715,18,5110,NA,41
"maine",-67.0818939208984,45.0917778015137,18,5111,NA,41
"maine",-67.1105499267578,45.0631294250488,18,5112,NA,41
"maine",-67.1162719726562,45.0459403991699,18,5113,NA,41
"maine",-67.0647125244141,44.9886474609375,18,5114,NA,41
"maine",-67.0647125244141,44.9542694091797,18,5115,NA,41
"maine",-67.0818939208984,44.9313507080078,18,5116,NA,41
"maine",-67.1220016479492,44.9313507080078,18,5117,NA,41
"maine",-67.1850357055664,44.9313507080078,18,5118,NA,41
"maine",-67.1907653808594,44.8740577697754,18,5119,NA,41
"maine",-67.156379699707,44.8683242797852,18,5120,NA,41
"maine",-67.1391983032227,44.8568649291992,18,5121,NA,41
"maine",-67.1105499267578,44.8740577697754,18,5122,NA,41
"maine",-67.0933609008789,44.8740577697754,18,5123,NA,41
"maine",-67.0818939208984,44.8568649291992,18,5124,NA,41
"maine",-67.070442199707,44.8339500427246,18,5125,NA,41
"maine",-67.0246047973633,44.8396759033203,18,5126,NA,41
"maine",-67.0074157714844,44.8396759033203,18,5127,NA,41
"maine",-67.0188751220703,44.8167572021484,18,5128,NA,41
"maine",-67.0188751220703,44.7823829650879,18,5129,NA,41
"maine",-67.0417938232422,44.770923614502,18,5130,NA,41
"maine",-67.0818939208984,44.765193939209,18,5131,NA,41
"maine",-67.1048202514648,44.7480049133301,18,5132,NA,41
"maine",-67.156379699707,44.6849784851074,18,5133,NA,41
"maine",-67.1850357055664,44.6620597839355,18,5134,NA,41
"maine",-67.2136764526367,44.6563301086426,18,5135,NA,41
"maine",-67.2365951538086,44.6334114074707,18,5136,NA,41
"maine",-67.2709808349609,44.6506004333496,18,5137,NA,41
"maine",-67.2996215820312,44.6448707580566,18,5138,NA,41
"maine",-67.2996215820312,44.6677894592285,18,5139,NA,41
"maine",-67.3053512573242,44.6907081604004,18,5140,NA,41
"maine",-67.3339996337891,44.7021675109863,18,5141,NA,41
"maine",-67.3626480102539,44.7021675109863,18,5142,NA,41
"maine",-67.3855667114258,44.6964378356934,18,5143,NA,41
"maine",-67.3798370361328,44.6620597839355,18,5144,NA,41
"maine",-67.3912963867188,44.627685546875,18,5145,NA,41
"maine",-67.4084854125977,44.6047668457031,18,5146,NA,41
"maine",-67.4314041137695,44.6104927062988,18,5147,NA,41
"maine",-67.4428558349609,44.6104927062988,18,5148,NA,41
"maine",-67.4314041137695,44.6448707580566,18,5149,NA,41
"maine",-67.4543228149414,44.6506004333496,18,5150,NA,41
"maine",-67.4715118408203,44.6448707580566,18,5151,NA,41
"maine",-67.4944305419922,44.6104927062988,18,5152,NA,41
"maine",-67.5058898925781,44.6219520568848,18,5153,NA,41
"maine",-67.5459976196289,44.6334114074707,18,5154,NA,41
"maine",-67.5689086914062,44.6391410827637,18,5155,NA,41
"maine",-67.5803680419922,44.6104927062988,18,5156,NA,41
"maine",-67.5746383666992,44.570384979248,18,5157,NA,41
"maine",-67.5918350219727,44.5417404174805,18,5158,NA,41
"maine",-67.620475769043,44.5360107421875,18,5159,NA,41
"maine",-67.6605834960938,44.5531959533691,18,5160,NA,41
"maine",-67.6835098266602,44.5531959533691,18,5161,NA,41
"maine",-67.7293472290039,44.5130920410156,18,5162,NA,41
"maine",-67.7407989501953,44.5188217163086,18,5163,NA,41
"maine",-67.7637176513672,44.5302772521973,18,5164,NA,41
"maine",-67.7637176513672,44.570384979248,18,5165,NA,41
"maine",-67.7751770019531,44.576114654541,18,5166,NA,41
"maine",-67.803825378418,44.5646591186523,18,5167,NA,41
"maine",-67.8324737548828,44.5646591186523,18,5168,NA,41
"maine",-67.8496627807617,44.570384979248,18,5169,NA,41
"maine",-67.8553848266602,44.5474662780762,18,5170,NA,41
"maine",-67.8783111572266,44.5302772521973,18,5171,NA,41
"maine",-67.8725814819336,44.4959030151367,18,5172,NA,41
"maine",-67.8840408325195,44.4729843139648,18,5173,NA,41
"maine",-67.9069595336914,44.450065612793,18,5174,NA,41
"maine",-67.9069595336914,44.4271469116211,18,5175,NA,41
"maine",-67.9241485595703,44.4214210510254,18,5176,NA,41
"maine",-67.9527969360352,44.450065612793,18,5177,NA,41
"maine",-67.9814376831055,44.4557952880859,18,5178,NA,41
"maine",-67.9928970336914,44.4729843139648,18,5179,NA,41
"maine",-67.9871673583984,44.4901733398438,18,5180,NA,41
"maine",-68.0043640136719,44.4901733398438,18,5181,NA,41
"maine",-68.0158233642578,44.4672546386719,18,5182,NA,41
"maine",-67.9986343383789,44.4042282104492,18,5183,NA,41
"maine",-68.0502014160156,44.3927688598633,18,5184,NA,41
"maine",-68.0502014160156,44.3583946228027,18,5185,NA,41
"maine",-68.0845718383789,44.3354759216309,18,5186,NA,41
"maine",-68.0903091430664,44.3641204833984,18,5187,NA,41
"maine",-68.0845718383789,44.3985023498535,18,5188,NA,41
"maine",-68.1304092407227,44.4271469116211,18,5189,NA,41
"maine",-68.1074905395508,44.450065612793,18,5190,NA,41
"maine",-68.1304092407227,44.4729843139648,18,5191,NA,41
"maine",-68.1705169677734,44.4615249633789,18,5192,NA,41
"maine",-68.1934356689453,44.4901733398438,18,5193,NA,41
"maine",-68.2048950195312,44.5130920410156,18,5194,NA,41
